assignment_key,source_url,source_title,source_type,source_accessed_at,evidence_locator,evidence_note
2020-LAC-head_coach-01-17-anthony-lynn,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,nflverse play-by-play 2020,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2020-LAC-offensive_coordinator-01-17-shane-steichen,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 104 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-LAC-quarterbacks_coach-01-17-pep-hamilton,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 104 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-LV-head_coach-01-17-jon-gruden,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,nflverse play-by-play 2020,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2020-MIA-head_coach-01-17-brian-flores,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,nflverse play-by-play 2020,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2020-MIA-offensive_coordinator-01-17-chan-gailey,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 110 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-MIA-quarterbacks_coach-01-17-robby-brown,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 110 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-MIN-head_coach-01-17-mike-zimmer,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,nflverse play-by-play 2020,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2020-MIN-offensive_coordinator-01-17-gary-kubiak,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 190 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-MIN-quarterbacks_coach-01-17-klint-kubiak,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 190 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-NE-head_coach-01-17-bill-belichick,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,nflverse play-by-play 2020,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2020-NE-offensive_coordinator-01-17-josh-mcdaniels,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 116 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-NE-quarterbacks_coach-01-17-jedd-fisch,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 116 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-NO-head_coach-01-17-sean-payton,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,nflverse play-by-play 2020,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2020-NO-offensive_coordinator-01-17-pete-carmichael,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 196 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-NO-quarterbacks_coach-01-17-joe-lombardi,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 196 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-NYG-head_coach-01-17-joe-judge,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,nflverse play-by-play 2020,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2020-NYG-offensive_coordinator-01-17-jason-garrett,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 202 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-NYG-quarterbacks_coach-01-17-jerry-schuplinski,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 202 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-NYJ-head_coach-01-17-adam-gase,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,nflverse play-by-play 2020,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2020-PHI-head_coach-01-17-doug-pederson,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,nflverse play-by-play 2020,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2020-PIT-head_coach-01-17-mike-tomlin,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,nflverse play-by-play 2020,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2020-PIT-offensive_coordinator-01-17-randy-fichtner,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 128 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-PIT-quarterbacks_coach-01-17-matt-canada,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 128 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-SEA-head_coach-01-17-pete-carroll,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,nflverse play-by-play 2020,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2020-SEA-offensive_coordinator-01-17-brian-schottenheimer,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 220 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2020-SEA-quarterbacks_coach-01-17-austin-davis,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,2020 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 220 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
