assignment_key,season,team_id,coach_id,coach_canonical_name,role,start_week,end_week,start_date,end_date,is_interim,is_shared,is_retained,verification_status,confidence_level,interval_basis,primary_source_url,notes
2017-CIN-offensive_coordinator-01-17-ken-zampese,2017,CIN,coach-ken-zampese,Ken Zampese,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-CIN-quarterbacks_coach-01-17-bill-lazor,2017,CIN,coach-bill-lazor,Bill Lazor,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-CLE-head_coach-01-17-hue-jackson,2017,CLE,coach-hue-jackson,Hue Jackson,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-CLE-quarterbacks_coach-01-17-david-lee,2017,CLE,coach-david-lee,David Lee,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-DAL-head_coach-01-17-jason-garrett,2017,DAL,coach-jason-garrett,Jason Garrett,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-DAL-offensive_coordinator-01-17-scott-linehan,2017,DAL,coach-scott-linehan,Scott Linehan,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-DAL-quarterbacks_coach-01-17-wade-wilson,2017,DAL,coach-wade-wilson,Wade Wilson,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-DEN-head_coach-01-17-vance-joseph,2017,DEN,coach-vance-joseph,Vance Joseph,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-DEN-quarterbacks_coach-01-17-bill-musgrave,2017,DEN,coach-bill-musgrave,Bill Musgrave,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-DET-head_coach-01-17-jim-caldwell,2017,DET,coach-jim-caldwell,Jim Caldwell,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-DET-offensive_coordinator-01-17-jim-bob-cooter,2017,DET,coach-jim-bob-cooter,Jim Bob Cooter,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-GB-head_coach-01-17-mike-mccarthy,2017,GB,coach-mike-mccarthy,Mike McCarthy,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-GB-offensive_coordinator-01-17-edgar-bennett,2017,GB,coach-edgar-bennett,Edgar Bennett,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-GB-quarterbacks_coach-01-17-alex-van-pelt,2017,GB,coach-alex-van-pelt,Alex Van Pelt,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-HOU-head_coach-01-17-bill-o-brien,2017,HOU,coach-bill-o-brien,Bill O'Brien,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-IND-head_coach-01-17-chuck-pagano,2017,IND,coach-chuck-pagano,Chuck Pagano,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-IND-offensive_coordinator-01-17-rob-chudzinski,2017,IND,coach-rob-chudzinski,Rob Chudzinski,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-IND-quarterbacks_coach-01-17-brian-schottenheimer,2017,IND,coach-brian-schottenheimer,Brian Schottenheimer,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-JAX-head_coach-01-17-doug-marrone,2017,JAX,coach-doug-marrone,Doug Marrone,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-JAX-offensive_coordinator-01-17-nathaniel-hackett,2017,JAX,coach-nathaniel-hackett,Nathaniel Hackett,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-KC-head_coach-01-17-andy-reid,2017,KC,coach-andy-reid,Andy Reid,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-LA-head_coach-01-17-sean-mcvay,2017,LA,coach-sean-mcvay,Sean McVay,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-LA-offensive_coordinator-01-17-matt-lafluer,2017,LA,coach-matt-lafluer,Matt LaFluer,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-LA-quarterbacks_coach-01-17-greg-olson,2017,LA,coach-greg-olson,Greg Olson,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-LAC-head_coach-01-17-anthony-lynn,2017,LAC,coach-anthony-lynn,Anthony Lynn,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-LAC-offensive_coordinator-01-17-ken-whisenhunt,2017,LAC,coach-ken-whisenhunt,Ken Whisenhunt,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-LAC-quarterbacks_coach-01-17-shane-steichen,2017,LAC,coach-shane-steichen,Shane Steichen,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-LV-head_coach-01-17-jack-del-rio,2017,LV,coach-jack-del-rio,Jack Del Rio,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-LV-offensive_coordinator-01-17-todd-downing,2017,LV,coach-todd-downing,Todd Downing,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-MIA-head_coach-02-17-adam-gase,2017,MIA,coach-adam-gase,Adam Gase,head_coach,2,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-MIA-offensive_coordinator-01-17-clyde-christensen,2017,MIA,coach-clyde-christensen,Clyde Christensen,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-MIA-quarterbacks_coach-01-17-bo-hardegree,2017,MIA,coach-bo-hardegree,Bo Hardegree,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-MIN-head_coach-01-17-mike-zimmer,2017,MIN,coach-mike-zimmer,Mike Zimmer,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
