assignment_key,season,team_id,coach_id,coach_canonical_name,role,start_week,end_week,is_interim,is_shared,verification_status,confidence_level,interval_basis,evidence_scope,source_url,source_type,source_accessed_at,evidence_locator,evidence_note,required_terms,weekly_review_required
2019-DET-offensive_coordinator-01-17-darrell-bevell,2019,DET,coach-darrell-bevell,Darrell Bevell,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.detroitlions.com/news/lions-announce-2019-coaching-staff,official_team,2026-09-04,March 11 2019 complete staff list,"Official team staff list identifies Darrell Bevell as offensive coordinator in 2019. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",Darrell Bevell|Offensive Coordinator|2019,true
2019-DET-quarterbacks_coach-01-17-sean-ryan,2019,DET,coach-sean-ryan,Sean Ryan,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.detroitlions.com/news/lions-announce-2019-coaching-staff,official_team,2026-09-04,March 11 2019 complete staff list,"Official team staff list identifies Sean Ryan as quarterbacks coach in 2019. Weeks encode the season designation, not independently observed weekly tenure.",Sean Ryan|Quarterbacks|2019,true
2019-JAX-offensive_coordinator-01-17-john-defilippo,2019,JAX,coach-john-defilippo,John DeFilippo,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.jaguars.com/news/official-defilippo-named-oc-staff-finalized,official_team,2026-09-04,January 16 2019 finalized staff announcement,"Official team announcement names John DeFilippo offensive coordinator for 2019. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",John DeFilippo|offensive coordinator|2019,true
2019-MIA-offensive_coordinator-01-17-chad-o-shea,2019,MIA,coach-chad-o-shea,Chad O'Shea,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.miamidolphins.com/news/miami-dolphins-coaching-staff-brian-flores,official_team,2026-09-04,February 8 2019 staff announcement,"Official team announcement names Chad O'Shea offensive coordinator for 2019. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",Chad O'Shea|offensive coordinator|2019,true
2019-MIA-quarterbacks_coach-01-17-jim-caldwell,2019,MIA,coach-jim-caldwell,Jim Caldwell,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.miamidolphins.com/news/miami-dolphins-coaching-staff-brian-flores,official_team,2026-09-04,February 8 2019 staff announcement,"Official team announcement names Jim Caldwell assistant head coach/quarterbacks for 2019. Weeks encode the season designation, not independently observed weekly tenure.",Jim Caldwell|assistant head coach/quarterbacks|2019,true
2019-NE-offensive_coordinator-01-17-josh-mcdaniels,2019,NE,coach-josh-mcdaniels,Josh McDaniels,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.patriots.com/news/assistant-coaches-jones-earned-patriots-qb-job,official_team,2026-09-04,official retrospective describing longstanding dual role,"Official team article describes Josh McDaniels' longstanding dual role as offensive coordinator and quarterbacks coach, including 2019. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling from title alone.",Josh McDaniels|offensive coordinator|dual role of quarterbacks coach,true
2019-NE-quarterbacks_coach-01-17-josh-mcdaniels,2019,NE,coach-josh-mcdaniels,Josh McDaniels,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.patriots.com/news/assistant-coaches-jones-earned-patriots-qb-job,official_team,2026-09-04,official retrospective describing longstanding dual role,"Official team article describes Josh McDaniels' longstanding dual role as offensive coordinator and quarterbacks coach, including 2019. Weeks encode the season designation, not independently observed weekly tenure.",Josh McDaniels|offensive coordinator|dual role of quarterbacks coach,true
2019-NYG-quarterbacks_coach-01-17-mike-shula,2019,NYG,coach-mike-shula,Mike Shula,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title_and_responsibility,https://www.giants.com/news/quotes-8-3-coach-shurmur-lb-ogletree-offensive-assistant-roeder,official_team,2026-09-04,August 3 2019 role description,"Official team transcript states offensive coordinator Mike Shula coached the quarterbacks in 2019. Weeks encode the season designation, not independently observed weekly tenure.",Mike Shula|offensive coordinator who coaches the quarterbacks|2019,true
2019-NYJ-offensive_coordinator-01-17-dowell-loggains,2019,NYJ,coach-dowell-loggains,Dowell Loggains,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.newyorkjets.com/news/dowell-loggains-named-jets-offensive-coordinator-qb-coach,official_team,2026-09-04,January 23 2019 hire announcement,"Official team announcement names Dowell Loggains offensive coordinator/quarterbacks coach for 2019. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",Dowell Loggains|offensive coordinator/quarterbacks coach|2019,true
2019-NYJ-quarterbacks_coach-01-17-dowell-loggains,2019,NYJ,coach-dowell-loggains,Dowell Loggains,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.newyorkjets.com/news/dowell-loggains-named-jets-offensive-coordinator-qb-coach,official_team,2026-09-04,January 23 2019 hire announcement,"Official team announcement names Dowell Loggains offensive coordinator/quarterbacks coach for 2019. Weeks encode the season designation, not independently observed weekly tenure.",Dowell Loggains|offensive coordinator/quarterbacks coach|2019,true
2019-PIT-offensive_coordinator-01-17-randy-fichtner,2019,PIT,coach-randy-fichtner,Randy Fichtner,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.steelers.com/news/steelers-make-coaching-staff-changes,official_team,2026-09-04,January 14 2021 retrospective of 2018-19 dual role,"Official team article states Randy Fichtner served as offensive coordinator and quarterbacks coach in 2018-19. Weeks encode the 2019 season designation, not independently observed weekly tenure; does not establish play-calling duty.",Randy Fichtner|2018-19|offensive coordinator and quarterbacks coach,true
2019-PIT-quarterbacks_coach-01-17-randy-fichtner,2019,PIT,coach-randy-fichtner,Randy Fichtner,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.steelers.com/news/steelers-make-coaching-staff-changes,official_team,2026-09-04,January 14 2021 retrospective of 2018-19 dual role,"Official team article states Randy Fichtner served as offensive coordinator and quarterbacks coach in 2018-19. Weeks encode the 2019 season designation, not independently observed weekly tenure.",Randy Fichtner|2018-19|offensive coordinator and quarterbacks coach,true
2019-TEN-quarterbacks_coach-01-17-pat-o-hara,2019,TEN,coach-pat-o-hara,Pat O'Hara,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.tennesseetitans.com/news/titans-elevate-tim-kelly-to-offensive-coordinator-while-making-several-new-addit,official_team,2026-09-04,February 7 2023 official retrospective,"Official team article states Pat O'Hara joined in 2018 as quarterbacks coach and served in that role before moving after 2022, supporting 2019. Weeks encode the season designation, not independently observed weekly tenure.",Pat O'Hara|joined the Titans coaching staff in 2018 as the Quarterback coach|2019,true
2019-WAS-offensive_coordinator-01-17-kevin-o-connell,2019,WAS,coach-kevin-o-connell,Kevin O'Connell,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.commanders.com/news/rapid-rise--kevin-oconnell-redskins-offensive-coordinator,official_team,2026-09-04,July 17 2019 coordinator profile,"Official team article states Washington promoted Kevin O'Connell to offensive coordinator in February 2019. Weeks encode the season designation, not independently observed weekly tenure; does not establish full-season play-calling duty.",Kevin O'Connell|promoted|offensive coordinator|2019,true
2020-ATL-offensive_coordinator-01-17-dirk-koetter,2020,ATL,coach-dirk-koetter,Dirk Koetter,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 148 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2020-ATL-quarterbacks_coach-01-17-greg-knapp,2020,ATL,coach-greg-knapp,Greg Knapp,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 148 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2020-BAL-offensive_coordinator-01-17-greg-roman,2020,BAL,coach-greg-roman,Greg Roman,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 44 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2020-BAL-quarterbacks_coach-01-17-james-urban,2020,BAL,coach-james-urban,James Urban,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 44 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2020-BUF-offensive_coordinator-01-17-brian-daboll,2020,BUF,coach-brian-daboll,Brian Daboll,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 50 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2020-BUF-quarterbacks_coach-01-17-ken-dorsey,2020,BUF,coach-ken-dorsey,Ken Dorsey,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 50 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2020-CHI-quarterbacks_coach-01-17-john-defilippo,2020,CHI,coach-john-defilippo,John DeFilippo,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202020%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 160 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
